DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG
1131,Heterocloeon frivolum,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,,Baetidae,,,,Heterocloeon,Frivolum,,SCR
1132,Hydropsyche placoda,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Hydropsychoidea,Hydropsychidae,Hydropsychinae,,,Hydropsyche,Placoda,,C-F
1133,Hydrozoa,Na,Cnidaria,Medusozoa,,,Hydrozoa,,,,,,,,,,,,,,,
1134,Hygrobatidae,Ecdysozoa,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,Prostigmata,,Hygrobatoidea,Hygrobatidae,,,,,,,PRD
1135,Limnephiloidea,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,,,,,,,,
1136,Maccaffertium luteum,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Pisciforma,,Heptagenioidea,Heptageniidae,,,,Maccaffertium,Luteum,,SCR
1137,Mesovelia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Mesovelioidea,Mesoveliidae,Mesoveliinae,,,Mesovelia,,,PRD
1138,Micrasema sprulesi,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Brachycentridae,,,,Micrasema,Sprulesi,,SHR
1139,Molanna blenda,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Leptoceroidea,Molannidae,,,,Molanna,Blenda,,SCR
1140,Monatractides,Ecdysozoa,Arthropoda,Chelicerata,,Acari,Arachnida,,,Acariformes,Trombidiformes,Prostigmata,,Lebertioidea ,Torrenticolidae,,,,Monatractides,,,
1141,Neoleptophlebia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Furcatergalia,Lanceolata,,Leptophlebiidae,,,,Neoleptophlebia,,,
1142,Paraleptophlebia adoptiva,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Palaeoptera,,Ephemeroptera,Furcatergalia,Lanceolata,,Leptophlebiidae,,,,Paraleptophlebia,adoptiva,Paraleptophlebia adoptiva,C-G
1143,Neophylax fuscus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Limnephiloidea,Uenoidae,Thremmatinae,,,Neophylax,Fuscus,,SCR
1144,Neoplea striola,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Notonectoidea,Pleidae,,,,Neoplea,Striola,,PRD
1145,Neoporus clypealis,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,,,Dytiscidae,Hydroporinae,Hydroporini,,Neoporus,Clypealis,,
1146,Oecetis avara group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Leptoceroidea,Leptoceridae,Leptocerinae,Oecetini,,Oecetis,Avara,,PRD
1147,Optioservus elegans,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Optioservus,Elegans,,SCR
1148,Optioservus Elegans group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Optioservus,Elegans,,SCR
1149,Optioservus tardellus,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Optioservus,Tardellus,,SCR
1150,Oribatida,Ecdysozoa,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Sarcoptiformes,Oribatida,,,,,,,,,,
1151,Palmacorixa nana,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Palmacorixa,Nana,,PRD
1152,Physella acuta,Lophozoa,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physella,Acuta,,SCR
1153,Plectrocnemia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Hydropsychoidea,Polycentropodidae,Polycentropodinae,,,Plectrocnemia,,,
1154,Protzia,Ecdysozoa,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,Prostigmata,,Hydryphantoidea,Hydryphantidae,,,,Protzia,,,PRD
1155,Psilotreta labida,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,,,Leptoceroidea,Odontoceridae,Odontocerinae,,,Psilotreta,Labida,,SCR
1156,Sciaridae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Bibionomorpha,,Sciaridae,,,,,,,
1157,Sigara modesta,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Sigara,Modesta,,PRD
1158,Simocephalus,Ecdysozoa,Arthropoda,Crustacea,,,Branchiopoda,Phyllopoda,,,Diplostraca,Cladocera,Anomopoda,,Daphniidae,,,,Simocephalus,,,
1159,Simulium ubiquitum,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Simuliidae,Simuliinae,Simuliini,,Simulium,Ubiquitum,,C-F
1160,Stagnicola elodes,Lophozoa,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Lymnaeidae,,,,Stagnicola,Elodes,,C-G
1161,Staphylinidae,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,,,,,,,PRD
1162,Stenelmis sandersoni,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,Stenelmis,Sandersoni,,SCR
1163,Stylodrilus,Lophozoa,Annelida,Clitellata,,,Oligochaeta,Oligochaeta,,,Lumbriculida,,,,Lumbriculidae,,,,Stylodrilus,,,
1164,Trepobates,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Trepobatinae,,,Trepobates,,,PRD
1165,Trichocorixa calva,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,,,Trichocorixa,Calva,,PRD
1166,Vitrinidae,Lophozoa,Mollusca,,,,Gastropoda,,,,Stylommatophora,,,,Vitrinidae,,,,,,,
1167,Viviparidae,Lophozoa,Mollusca,,,,Gastropoda,Prosobranchia,,,Architaenioglossa,,,,Viviparidae,,,,,,,SCR
1168,Bezzia/Palpomyia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Ceratopogonidae,Ceratopogoninae,,,Bezzia/Palpomyia,,,PRD
1169,Cricotopus/Orthocladius,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Cricotopus/Orthocladius,,,
1175,Krenosmittia,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Krenosmittia,,,
1176,Micromenetus,,Mollusca,,,,Gastropoda,Heterobranchia,,,Hygrophila,,,Planorboidea,Planorbidae,,,,Micromenetus,,,SCR
1178,Serratella serrata,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Serratella,serrata,,C-G
1179,Truncatelloidea,,Mollusca,,,,Gastropoda,Caenogastropoda,,,Littoridinomorpha,,,Truncatelloidea,,,,,,,,
1180,Tubificoid naididae w/o cap setae,,Annelida,,,,Clitellata,Oligochaeta,,,Tubificida,,,,Naididae,Tubificoid Naididae w/o cap setae,,,,,,C-G
1181,Tvetenia discoloripes group,Ecdysozoa,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Tvetenia,discoloripes,,
1182,Amnicola,,Mollusca,,,,Gastropoda,Caenogastropoda,,,Littoridinomorpha,,,Truncatelloidea,Amnicolidae,,,,Amnicola,,,SCR
1183,Anacaena,,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Hydrophilidae,,,,Anacaena,,,
1184,Chaetogaster,,Annelida,,,,Clitellata,Oligochaeta,,,Tubificida,,,,Naididae,,,,Chaetogaster,,,C-G
1185,Chauliodinae,,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,,,,
1186,Dero furcata,,Annelida,,,,Clitellata,Oligochaeta,,,Tubificida,,,,Naididae,,,,Dero,furcata,,C-G
1187,Hydryphantidae,,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,,,,Hydryphantidae,,,,,,,
1188,Iswaeon,,Arthropoda,Hexapoda,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Iswaeon,,,SCR
1189,Laevapex,,Mollusca,,,,Gastropoda,Heterobranchia,,,Hygrophila,,,Planorboidea,Planorbidae,,,,Laevapex,,,SCR
1190,Lyogyrus,,Mollusca,,,,Gastropoda,Caenogastropoda,,,Littoridinomorpha,,,Truncatelloidea,Amnicolidae,,,,Lyogyrus,,,
1191,Megascolecidae,,Annelida,,,,Clitellata,Oligochaeta,,,Opisthopora,Lumbricina,,,Megascolecidae,,,,,,,
1192,Neozavrelia,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Chironominae,Tanytarsini,,Neozavrelia,,,
1194,Stylogomphus,,Arthropoda,Hexapoda,,,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Stylogomphus,,,PRD
1195,Alboglossiphonia heteroclita,,Annelida,,,,Clitellata,Hirudinida,Euhirudinea,,Rhynchobdellida,,,,Glossiphoniidae,,,,Alboglossiphonia,heteroclita,,PRD
1196,Anafroptilum,,Arthropoda,Hexapoda,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Anafroptilum,,,C-G
1197,Calopteryx dimidiata,,Arthropoda,Hexapoda,,,Insecta,,,,Odonata,Zygoptera,,,Calopterygidae,,,,Calopteryx,dimidiata,,PRD
1198,Cincinnatia,,Mollusca,,,,Gastropoda,Caenogastropoda,,,Littoridinomorpha,,,Truncatelloidea,Hydrobiidae,,,,Cincinnatia,,,SCR
1199,Demeijerea,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Chironominae,Chironomini,,Demeijerea,,,
1200,Hydrosmittia,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Hydrosmittia,,,
1201,Limnesia,,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,,,,Limnesiidae,,,,Limnesia,,,PRD
1202,Plathemis lydia,,Arthropoda,Hexapoda,,,Insecta,,,,Odonata,Anisoptera,,,Libellulidae,,,,Plathemis,lydia,,PRD
1203,Polypedilum trigonus,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Chironominae,Chironomini,,Polypedilum,trigonus,,SHR
1204,Stenacron pallidum,,Arthropoda,Hexapoda,,,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Stenacron,pallidum,,SCR
1205,Campeloma,,Mollusca,,,,Gastropoda,,,,Architaenioglossa,,,,Viviparidae,,,,Campeloma,,,SHR
1206,Dero digitata,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Dero,digitata,,C-G
1208,Nigronia fasciatus,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Nigronia,fasciatus,,PRD
1209,Rhyacophila glaberrima,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,glaberrima,,PRD
1218,Antillocladius,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Antillocladius,,,
1219,Bryophaenocladius,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Orthocladiinae,,,Bryophaenocladius,,,
1220,Haemonais waldvogeli,,Annelida,,,,Clitellata,Oligochaeta,,,Tubificida,,,,Naididae,,,,Haemonais,waldvogeli,,C-G
1221,Labiobaetis,,Arthropoda,Hexapoda,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Labiobaetis,,,C-G
1222,Meropelopia,,Arthropoda,Hexapoda,,,Insecta,,,,Diptera,Nematocera,,,Chironomidae,Tanypodinae,Pentaneurini,,Meropelopia,,,PRD
1223,Nasiaeschna pentacantha,,Arthropoda,Hexapoda,,,Insecta,,,,Odonata,Anisoptera,,,Aeshnidae,,,,Nasiaeschna,pentacantha,,PRD
1224,Placobdella,,Annelida,,,,Clitellata,Hirudinida,Euhirudinea,,Rhynchobdellida,,,,Glossiphoniidae,,,,Placobdella,,,PRD
1225,Tyrrellia,,Arthropoda,Chelicerata,,,Arachnida,Acari,,Acariformes,Trombidiformes,,,,Limnesiidae,,,,Tyrrellia,,,
1226,Baetis bicaudatus,,Arthropoda,Hexapoda,,,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,Baetis bicaudatus,,C-G
1227,Cordulegaster obliqua,,Arthropoda,Hexapoda,,,Insecta,,,,Odonata,Anisoptera,,,Cordulegastridae,,,,Cordulegaster,Cordulegaster obliqua,,PRD
